filepath,Block,Prolongation,SoundRep,WordRep,Interjection,Fluent,transcript
clips/WomenWhoStutter/69/WomenWhoStutter_69_24.wav,0,0,0,0,0,1, It's just part of you. Yeah.
clips/WomenWhoStutter/69/WomenWhoStutter_69_27.wav,0,0,0,0,0,1, Very big support.
clips/WomenWhoStutter/69/WomenWhoStutter_69_28.wav,0,0,1,1,1,0, I came back.
clips/WomenWhoStutter/69/WomenWhoStutter_69_30.wav,1,0,0,0,0,0, that they're already
clips/WomenWhoStutter/69/WomenWhoStutter_69_31.wav,0,1,1,0,0,0, many people who's done her.
clips/WomenWhoStutter/69/WomenWhoStutter_69_32.wav,0,0,0,1,0,0, They were they were the best.
clips/WomenWhoStutter/69/WomenWhoStutter_69_33.wav,0,0,0,0,1,0, The dog is one of my favorite.
clips/WomenWhoStutter/69/WomenWhoStutter_69_34.wav,0,0,0,0,0,1, What do you have? What's up? Yeah.
clips/WomenWhoStutter/69/WomenWhoStutter_69_35.wav,0,0,0,0,1,0, Was that conference? Mm-hmm.
clips/WomenWhoStutter/69/WomenWhoStutter_69_37.wav,1,1,1,0,1,0, that this madrast urt
clips/WomenWhoStutter/70/WomenWhoStutter_70_1.wav,0,0,0,0,0,1, I came back to America.
clips/WomenWhoStutter/70/WomenWhoStutter_70_4.wav,0,0,0,0,0,1," spoke English, I felt like..."
clips/WomenWhoStutter/70/WomenWhoStutter_70_5.wav,0,1,0,1,1,0, receptive to me.
clips/WomenWhoStutter/70/WomenWhoStutter_70_6.wav,0,1,0,0,1,0, in the middle east.
clips/WomenWhoStutter/70/WomenWhoStutter_70_8.wav,1,0,0,0,0,0, talking to their neighbor and I can tell
clips/WomenWhoStutter/70/WomenWhoStutter_70_9.wav,1,0,0,0,1,0," You know, it kinda like..."
clips/WomenWhoStutter/70/WomenWhoStutter_70_11.wav,0,0,0,0,1,0, second graders.
clips/WomenWhoStutter/70/WomenWhoStutter_70_16.wav,0,0,0,0,0,1, incompetent. We're not...
clips/WomenWhoStutter/70/WomenWhoStutter_70_17.wav,0,0,0,0,1,0," unprepared, you know, we simply"
clips/WomenWhoStutter/70/WomenWhoStutter_70_18.wav,0,0,0,0,0,1, My wasa foot 80
clips/WomenWhoStutter/70/WomenWhoStutter_70_19.wav,0,0,0,0,0,1, pros and cons on each.
clips/WomenWhoStutter/70/WomenWhoStutter_70_21.wav,0,1,0,0,0,0, a letter and then I brought that to
clips/WomenWhoStutter/70/WomenWhoStutter_70_22.wav,1,0,0,1,1,0, people I felt like in life just
clips/WomenWhoStutter/70/WomenWhoStutter_70_25.wav,0,0,0,0,1,0, thought that you could benefit?
clips/WomenWhoStutter/70/WomenWhoStutter_70_29.wav,1,1,0,0,0,0, So did you ever meet another...
clips/WomenWhoStutter/70/WomenWhoStutter_70_30.wav,0,0,0,0,0,1, And I joined the...
clips/WomenWhoStutter/70/WomenWhoStutter_70_31.wav,0,1,0,0,1,0, of like fresh air and I'm like
clips/WomenWhoStutter/70/WomenWhoStutter_70_32.wav,1,0,0,1,1,0, that you know the experience.
clips/WomenWhoStutter/70/WomenWhoStutter_70_34.wav,0,0,1,1,0,0, he said that he would.
clips/WomenWhoStutter/70/WomenWhoStutter_70_35.wav,0,0,0,1,0,0," The peep, I don't know, it seemed as..."
clips/WomenWhoStutter/70/WomenWhoStutter_70_37.wav,1,0,0,0,0,0, goes to work with people who stutter.
clips/WomenWhoStutter/70/WomenWhoStutter_70_38.wav,0,0,0,0,0,1, but I think it's...
clips/WomenWhoStutter/70/WomenWhoStutter_70_39.wav,0,0,0,1,0,0, It's one of the best.
clips/WomenWhoStutter/71/WomenWhoStutter_71_0.wav,0,1,1,0,0,0, gate can talk faces the inside of themselves.
clips/WomenWhoStutter/71/WomenWhoStutter_71_5.wav,0,0,0,0,0,1, People who also have
clips/WomenWhoStutter/71/WomenWhoStutter_71_7.wav,0,1,1,0,0,0, devices 이건ла
clips/WomenWhoStutter/71/WomenWhoStutter_71_8.wav,0,1,1,1,0,0, fault
clips/WomenWhoStutter/71/WomenWhoStutter_71_9.wav,0,0,0,1,1,0, was
clips/WomenWhoStutter/71/WomenWhoStutter_71_10.wav,0,0,0,1,1,0," Well, it's really, it's really..."
clips/WomenWhoStutter/71/WomenWhoStutter_71_17.wav,1,1,1,0,0,0, Here it is.
clips/WomenWhoStutter/71/WomenWhoStutter_71_21.wav,0,0,0,0,0,1, Up to since we last talked.
clips/WomenWhoStutter/71/WomenWhoStutter_71_22.wav,1,0,0,0,0,0, coming with me to a one day work.
clips/WomenWhoStutter/71/WomenWhoStutter_71_23.wav,0,0,1,1,0,0, in this case where he made the
clips/WomenWhoStutter/71/WomenWhoStutter_71_27.wav,1,0,0,0,0,0, Amazed and inspired by
clips/WomenWhoStutter/71/WomenWhoStutter_71_30.wav,1,0,0,0,1,0, than my like
clips/WomenWhoStutter/71/WomenWhoStutter_71_32.wav,1,0,1,0,0,0," The ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate ultimate I want to try, do! No battery slow, sharp light."
clips/WomenWhoStutter/71/WomenWhoStutter_71_35.wav,0,0,1,1,1,0, because this was too like the fifth.
clips/WomenWhoStutter/71/WomenWhoStutter_71_37.wav,0,0,1,1,1,0, environment so yeah it's football
clips/WomenWhoStutter/71/WomenWhoStutter_71_38.wav,0,0,0,0,0,1, My senior year of college.
clips/WomenWhoStutter/71/WomenWhoStutter_71_39.wav,1,0,1,0,0,0, going on.
clips/WomenWhoStutter/72/WomenWhoStutter_72_0.wav,1,1,1,0,1,0," Uh, actually"
clips/WomenWhoStutter/72/WomenWhoStutter_72_1.wav,1,0,0,0,0,0, she fae
clips/WomenWhoStutter/72/WomenWhoStutter_72_3.wav,1,0,0,1,1,0, inside and the but
clips/WomenWhoStutter/72/WomenWhoStutter_72_5.wav,0,1,0,0,0,0, my weakness of
clips/WomenWhoStutter/72/WomenWhoStutter_72_6.wav,1,1,0,0,1,0, change one like
clips/WomenWhoStutter/72/WomenWhoStutter_72_7.wav,1,1,0,0,1,0, like practice for speak.
clips/WomenWhoStutter/72/WomenWhoStutter_72_9.wav,0,0,0,0,0,1, only one issue that I have.
clips/WomenWhoStutter/72/WomenWhoStutter_72_15.wav,0,0,0,1,1,0, But you didn't meet anybody when you
clips/WomenWhoStutter/72/WomenWhoStutter_72_16.wav,1,1,1,0,1,0, 25 minutes. Can't not A
clips/WomenWhoStutter/72/WomenWhoStutter_72_18.wav,0,0,0,1,1,0, like regularly like
clips/WomenWhoStutter/72/WomenWhoStutter_72_19.wav,1,0,0,1,1,0, I think in
clips/WomenWhoStutter/72/WomenWhoStutter_72_21.wav,1,0,0,0,0,0, speaking skill self
clips/WomenWhoStutter/72/WomenWhoStutter_72_22.wav,1,0,0,0,0,0, when he hired a new person.
clips/WomenWhoStutter/72/WomenWhoStutter_72_25.wav,0,0,0,0,0,1, And so as you go and the
clips/WomenWhoStutter/72/WomenWhoStutter_72_27.wav,0,0,0,1,1,0," like, like, so the, so"
clips/WomenWhoStutter/72/WomenWhoStutter_72_29.wav,1,0,0,0,0,0, confident with your coworker.
clips/WomenWhoStutter/72/WomenWhoStutter_72_34.wav,1,1,0,1,1,0, with better understanding of
clips/WomenWhoStutter/72/WomenWhoStutter_72_35.wav,1,0,0,0,0,0, can contribute to the future.
clips/WomenWhoStutter/72/WomenWhoStutter_72_36.wav,0,1,0,0,1,0," Um, actually like..."
clips/WomenWhoStutter/72/WomenWhoStutter_72_37.wav,0,1,0,0,0,0, That is...
clips/WomenWhoStutter/72/WomenWhoStutter_72_38.wav,0,0,0,0,1,0," Thank you. Yeah, so it's great."
clips/WomenWhoStutter/72/WomenWhoStutter_72_39.wav,1,0,0,0,0,0, to the future. Yeah.
clips/WomenWhoStutter/73/WomenWhoStutter_73_4.wav,0,0,0,0,1,0, like middle score and it was like I can
clips/WomenWhoStutter/73/WomenWhoStutter_73_5.wav,0,0,0,0,0,1, available on the blog.
clips/WomenWhoStutter/73/WomenWhoStutter_73_6.wav,0,0,0,0,1,0," be with because it was, you know, no-"
clips/WomenWhoStutter/73/WomenWhoStutter_73_7.wav,0,1,0,0,0,0, And for the most part that was true.
clips/WomenWhoStutter/73/WomenWhoStutter_73_9.wav,0,0,0,1,1,0," Ben, yes, so, so won't you?"
clips/WomenWhoStutter/73/WomenWhoStutter_73_11.wav,0,0,0,0,0,1, It's really Ben.
clips/WomenWhoStutter/73/WomenWhoStutter_73_12.wav,1,0,0,0,0,0, It's been really interesting seeing...
clips/WomenWhoStutter/73/WomenWhoStutter_73_13.wav,0,0,0,0,1,0, you know how people react or they don't.
clips/WomenWhoStutter/73/WomenWhoStutter_73_16.wav,0,0,0,1,1,0, That is the perfect word for it because
clips/WomenWhoStutter/73/WomenWhoStutter_73_18.wav,0,0,1,1,1,0, you know you hear people you know they stutter and
clips/WomenWhoStutter/73/WomenWhoStutter_73_25.wav,0,0,0,0,0,1, It's just a thing people don't expect to hear.
clips/WomenWhoStutter/73/WomenWhoStutter_73_27.wav,0,0,0,1,0,0, get it's only going to get more normal.
clips/WomenWhoStutter/73/WomenWhoStutter_73_29.wav,0,1,0,0,1,0, point where you just said you know this is
clips/WomenWhoStutter/73/WomenWhoStutter_73_31.wav,1,0,0,0,1,0," You know, it wasn't a put down. It was a contextual-"
clips/WomenWhoStutter/73/WomenWhoStutter_73_33.wav,1,0,0,0,1,0," So, he's kind of like I had a lot of"
clips/WomenWhoStutter/73/WomenWhoStutter_73_34.wav,0,1,0,0,1,0, and you know you know
clips/WomenWhoStutter/73/WomenWhoStutter_73_35.wav,0,0,0,1,1,0," Let me, you know, think, think."
clips/WomenWhoStutter/73/WomenWhoStutter_73_37.wav,0,0,0,0,0,1, and I appreciate that. Oh!
clips/WomenWhoStutter/73/WomenWhoStutter_73_38.wav,1,0,0,1,1,0," elements to it. Then we do, we do like"
clips/WomenWhoStutter/74/WomenWhoStutter_74_2.wav,1,1,0,0,0,0, and see.
clips/WomenWhoStutter/74/WomenWhoStutter_74_3.wav,1,0,0,0,0,0, His method was
clips/WomenWhoStutter/74/WomenWhoStutter_74_5.wav,1,0,0,0,0,0, then as you inhale.
clips/WomenWhoStutter/74/WomenWhoStutter_74_13.wav,0,0,0,1,1,0," Yeah, yeah, well, you know"
clips/WomenWhoStutter/74/WomenWhoStutter_74_15.wav,0,0,0,0,1,0, you know less than positive
clips/WomenWhoStutter/74/WomenWhoStutter_74_21.wav,0,0,0,1,0,0, I love who I am.
clips/WomenWhoStutter/74/WomenWhoStutter_74_23.wav,1,1,0,0,1,0, So thank you.
clips/WomenWhoStutter/74/WomenWhoStutter_74_24.wav,0,1,0,0,1,0, Thank you for just being your
clips/WomenWhoStutter/74/WomenWhoStutter_74_25.wav,0,0,0,0,1,0, intentional choices and I'm
clips/WomenWhoStutter/74/WomenWhoStutter_74_32.wav,0,1,0,0,1,0, So my first
clips/WomenWhoStutter/74/WomenWhoStutter_74_33.wav,1,0,0,1,0,0, my my
clips/WomenWhoStutter/74/WomenWhoStutter_74_34.wav,0,0,0,0,1,0, were born. And I
clips/WomenWhoStutter/74/WomenWhoStutter_74_35.wav,0,0,0,0,0,1, I don't want to select a desk.
clips/WomenWhoStutter/74/WomenWhoStutter_74_46.wav,1,0,0,0,0,0, Ferrell! Yeah!
clips/WomenWhoStutter/74/WomenWhoStutter_74_47.wav,0,1,0,0,1,0," Yeah, so wow so the"
clips/WomenWhoStutter/74/WomenWhoStutter_74_52.wav,0,1,0,1,1,0, and they...
clips/WomenWhoStutter/74/WomenWhoStutter_74_55.wav,1,0,0,0,1,0," you stuttering, or do-"
clips/WomenWhoStutter/74/WomenWhoStutter_74_58.wav,1,0,0,0,0,0, definitely a challenge.
clips/WomenWhoStutter/74/WomenWhoStutter_74_60.wav,1,0,0,0,0,0, going in as a person who's daughter.
clips/WomenWhoStutter/74/WomenWhoStutter_74_64.wav,0,1,0,0,0,0, and let them know I do stutter.
clips/WomenWhoStutter/74/WomenWhoStutter_74_66.wav,0,1,0,1,1,0, I usually let them
clips/WomenWhoStutter/74/WomenWhoStutter_74_67.wav,0,1,0,0,1,0, Now I think it's October.
clips/WomenWhoStutter/74/WomenWhoStutter_74_72.wav,1,0,0,1,1,0," and I'm like, hey, I'm-"
clips/WomenWhoStutter/74/WomenWhoStutter_74_73.wav,1,0,1,0,1,0," I started and they're like, yeah, we know."
clips/WomenWhoStutter/74/WomenWhoStutter_74_79.wav,1,1,0,0,0,0, just holistically.
clips/WomenWhoStutter/74/WomenWhoStutter_74_82.wav,1,0,0,0,0,0, is definitely more than just a matter.
clips/WomenWhoStutter/74/WomenWhoStutter_74_83.wav,0,0,0,1,0,0, of the fact that you stutter.
clips/WomenWhoStutter/74/WomenWhoStutter_74_84.wav,1,0,0,0,1,0," Oh, I pro"
clips/WomenWhoStutter/74/WomenWhoStutter_74_87.wav,0,0,0,1,1,0, And I think the person...
clips/WomenWhoStutter/74/WomenWhoStutter_74_89.wav,0,0,1,1,0,0," Yes, yes indeed."
clips/WomenWhoStutter/74/WomenWhoStutter_74_90.wav,1,0,0,1,0,0, and we had never met.
clips/WomenWhoStutter/74/WomenWhoStutter_74_97.wav,0,0,1,1,0,0, It's not...
clips/WomenWhoStutter/74/WomenWhoStutter_74_98.wav,1,0,0,0,0,0, sometimes in our minds it's a
clips/WomenWhoStutter/74/WomenWhoStutter_74_99.wav,0,0,0,1,0,0, But I realized that.
clips/WomenWhoStutter/74/WomenWhoStutter_74_104.wav,0,0,0,0,1,0, super hero and they're like
clips/WomenWhoStutter/74/WomenWhoStutter_74_107.wav,0,0,0,0,0,1, shy away from those type of things.
clips/WomenWhoStutter/74/WomenWhoStutter_74_109.wav,0,1,0,1,0,0, scared to let
clips/WomenWhoStutter/74/WomenWhoStutter_74_110.wav,1,0,0,0,0,0, to let the noise stutter or how
clips/WomenWhoStutter/74/WomenWhoStutter_74_111.wav,1,1,0,0,0,0, of people coming at us. So I think.
clips/WomenWhoStutter/74/WomenWhoStutter_74_114.wav,0,1,0,0,1,0, So obviously that's...
clips/WomenWhoStutter/74/WomenWhoStutter_74_115.wav,0,0,1,1,1,0, and you know.
clips/WomenWhoStutter/74/WomenWhoStutter_74_118.wav,1,1,0,0,0,0, I would say probably
clips/WomenWhoStutter/74/WomenWhoStutter_74_133.wav,0,0,0,1,0,0," for the first conference. Yeah, yeah."
clips/WomenWhoStutter/74/WomenWhoStutter_74_139.wav,1,0,1,0,1,0, like trying to sell skin.
clips/WomenWhoStutter/74/WomenWhoStutter_74_140.wav,1,0,0,0,0,0, skincare products.
clips/WomenWhoStutter/74/WomenWhoStutter_74_141.wav,0,0,0,0,0,1, such amazing customers and return.
clips/WomenWhoStutter/74/WomenWhoStutter_74_144.wav,1,1,0,0,1,0, really help in the
clips/WomenWhoStutter/74/WomenWhoStutter_74_147.wav,1,0,0,0,1,0, talking to people and you know
clips/WomenWhoStutter/74/WomenWhoStutter_74_149.wav,0,1,0,0,0,0, I went to the...
clips/WomenWhoStutter/74/WomenWhoStutter_74_153.wav,0,1,0,0,0,0, on things and...
clips/WomenWhoStutter/74/WomenWhoStutter_74_158.wav,0,1,0,0,1,0," Wow. Yeah, so."
clips/WomenWhoStutter/74/WomenWhoStutter_74_161.wav,0,0,0,1,1,0," you know, it's, it's whatever."
clips/WomenWhoStutter/74/WomenWhoStutter_74_164.wav,1,0,0,0,0,0, by you just going out.
clips/WomenWhoStutter/74/WomenWhoStutter_74_165.wav,1,1,0,0,0,0, just going after what you want.
clips/WomenWhoStutter/74/WomenWhoStutter_74_167.wav,1,0,0,1,0,0, It's not the stuttering that...
clips/WomenWhoStutter/74/WomenWhoStutter_74_168.wav,1,0,1,1,0,0, that's going to hinder you from
clips/WomenWhoStutter/74/WomenWhoStutter_74_170.wav,0,0,1,0,1,0, So I um
clips/WomenWhoStutter/74/WomenWhoStutter_74_171.wav,0,0,0,0,0,1, me a long time to see my name.
clips/WomenWhoStutter/74/WomenWhoStutter_74_176.wav,0,0,0,0,1,0," one. And I'm speaking to it, young lady."
clips/WomenWhoStutter/74/WomenWhoStutter_74_180.wav,1,1,0,0,0,0, She's very scared of answering.
clips/WomenWhoStutter/74/WomenWhoStutter_74_184.wav,0,0,0,0,1,0," woman, maybe 30 seconds."
clips/WomenWhoStutter/74/WomenWhoStutter_74_185.wav,0,0,0,0,0,1, to my table at the event.
clips/WomenWhoStutter/74/WomenWhoStutter_74_191.wav,0,1,0,0,1,0," or you know, like a-"
clips/WomenWhoStutter/74/WomenWhoStutter_74_192.wav,0,1,0,0,1,0," like, avert their eyes or..."
clips/WomenWhoStutter/74/WomenWhoStutter_74_193.wav,0,0,0,0,0,1, acknowledge that I think is pretty cool.
clips/WomenWhoStutter/74/WomenWhoStutter_74_202.wav,0,0,1,1,0,0, I felt...
clips/WomenWhoStutter/74/WomenWhoStutter_74_203.wav,0,0,0,1,1,0, and so...
clips/WomenWhoStutter/74/WomenWhoStutter_74_206.wav,0,0,0,0,0,1, I don't know if I could say the name.
clips/WomenWhoStutter/74/WomenWhoStutter_74_207.wav,0,0,0,1,1,0, So this was um
clips/WomenWhoStutter/75/WomenWhoStutter_75_0.wav,0,1,0,0,1,0," Yeah, I'm a new life."
clips/WomenWhoStutter/75/WomenWhoStutter_75_5.wav,1,0,0,0,0,0, a lot of experience.
clips/WomenWhoStutter/75/WomenWhoStutter_75_7.wav,0,1,0,0,1,0, So let.
clips/WomenWhoStutter/75/WomenWhoStutter_75_8.wav,1,0,1,0,0,0, where they come.
clips/WomenWhoStutter/75/WomenWhoStutter_75_10.wav,0,1,0,0,1,0, or is thinking about speech.
clips/WomenWhoStutter/75/WomenWhoStutter_75_12.wav,1,0,0,0,0,0, what I'm doing as a
clips/WomenWhoStutter/75/WomenWhoStutter_75_15.wav,1,1,0,0,0,0, and no water
clips/WomenWhoStutter/75/WomenWhoStutter_75_16.wav,1,0,0,0,0,0, all the taxes or...
clips/WomenWhoStutter/75/WomenWhoStutter_75_18.wav,0,1,0,0,0,0, Were you open about your
clips/WomenWhoStutter/75/WomenWhoStutter_75_19.wav,1,0,0,0,0,0, There are good.
clips/WomenWhoStutter/75/WomenWhoStutter_75_21.wav,0,1,0,0,1,0," Yeah, then."
clips/WomenWhoStutter/75/WomenWhoStutter_75_22.wav,1,1,0,0,0,0," Yes, so I'm in a school."
clips/WomenWhoStutter/75/WomenWhoStutter_75_24.wav,0,1,0,0,0,0," Besides,"
clips/WomenWhoStutter/75/WomenWhoStutter_75_25.wav,1,1,0,0,0,0, it will go away.
clips/WomenWhoStutter/75/WomenWhoStutter_75_28.wav,1,0,0,1,0,0, at work in germ germ
clips/WomenWhoStutter/75/WomenWhoStutter_75_29.wav,1,0,0,1,0,0," From Eve,leen from Sarah Say, David Van 나 Ch Or Pa go"
clips/WomenWhoStutter/75/WomenWhoStutter_75_31.wav,1,1,0,0,0,0," handles from, south."
clips/WomenWhoStutter/75/WomenWhoStutter_75_32.wav,0,1,0,0,1,0, questions.
clips/WomenWhoStutter/75/WomenWhoStutter_75_33.wav,1,0,1,0,0,0, interviews.
clips/WomenWhoStutter/75/WomenWhoStutter_75_36.wav,0,0,0,0,0,1," Yeah, that's right."
clips/WomenWhoStutter/75/WomenWhoStutter_75_37.wav,1,0,1,0,1,0, as a warm woman who's
clips/WomenWhoStutter/76/WomenWhoStutter_76_2.wav,1,0,0,0,1,0, So I mean from what I've understood.
clips/WomenWhoStutter/76/WomenWhoStutter_76_3.wav,0,0,0,0,1,0, presented to us and then also like it's
clips/WomenWhoStutter/76/WomenWhoStutter_76_6.wav,0,0,0,0,0,1," Look, I might tend to stomach."
clips/WomenWhoStutter/76/WomenWhoStutter_76_7.wav,1,1,0,1,0,0, How are you today?
clips/WomenWhoStutter/76/WomenWhoStutter_76_8.wav,1,0,0,0,0,0, What is your plan to get the word out?
clips/WomenWhoStutter/76/WomenWhoStutter_76_10.wav,0,1,0,0,0,0, we should share.
clips/WomenWhoStutter/76/WomenWhoStutter_76_11.wav,1,1,0,0,0,0, information with each of other.
clips/WomenWhoStutter/76/WomenWhoStutter_76_13.wav,1,0,0,0,0,0, I came out.
clips/WomenWhoStutter/76/WomenWhoStutter_76_14.wav,0,0,0,0,1,0, and basically create a sort of like
clips/WomenWhoStutter/76/WomenWhoStutter_76_16.wav,0,0,0,1,1,0, even a problem.
clips/WomenWhoStutter/76/WomenWhoStutter_76_17.wav,0,0,0,0,0,1, working towards this social model.
clips/WomenWhoStutter/76/WomenWhoStutter_76_18.wav,1,0,0,0,0,0, diversity and inclusion because
clips/WomenWhoStutter/76/WomenWhoStutter_76_21.wav,0,0,0,0,0,1, should be to not need them. Yeah.
clips/WomenWhoStutter/76/WomenWhoStutter_76_22.wav,1,0,0,0,0,0, just to the point where
clips/WomenWhoStutter/76/WomenWhoStutter_76_23.wav,1,1,0,0,1,0, specializing into the
clips/WomenWhoStutter/76/WomenWhoStutter_76_25.wav,0,0,0,0,0,1, Stand language barriers.
clips/WomenWhoStutter/76/WomenWhoStutter_76_26.wav,0,0,0,1,1,0, sort of like mentored me and and
clips/WomenWhoStutter/76/WomenWhoStutter_76_27.wav,1,0,0,0,0,0, That totally agree.
clips/WomenWhoStutter/76/WomenWhoStutter_76_32.wav,0,0,0,1,1,0, you know and and and
clips/WomenWhoStutter/76/WomenWhoStutter_76_33.wav,1,0,0,0,1,0," You know, we're stronger people and"
clips/WomenWhoStutter/77/WomenWhoStutter_77_0.wav,1,0,0,0,0,0, empowered and so and
clips/WomenWhoStutter/77/WomenWhoStutter_77_1.wav,0,1,0,0,0,0, online and just
clips/WomenWhoStutter/77/WomenWhoStutter_77_2.wav,0,0,0,0,0,1, who stutter our stories.
clips/WomenWhoStutter/77/WomenWhoStutter_77_4.wav,1,0,0,0,0,0, I went through periods where I
clips/WomenWhoStutter/77/WomenWhoStutter_77_6.wav,1,0,0,0,1,0," Well, I definitely meet a lot."
clips/WomenWhoStutter/77/WomenWhoStutter_77_7.wav,0,0,0,0,0,1, Looked at my LinkedIn profile.
clips/WomenWhoStutter/77/WomenWhoStutter_77_10.wav,1,1,0,0,1,0, fornetics and they do.
clips/WomenWhoStutter/77/WomenWhoStutter_77_13.wav,1,0,0,0,1,0, tier platform or like
clips/WomenWhoStutter/77/WomenWhoStutter_77_14.wav,0,0,0,0,0,1, So I definitely do that.
clips/WomenWhoStutter/77/WomenWhoStutter_77_15.wav,1,1,0,0,1,0, today. So
clips/WomenWhoStutter/77/WomenWhoStutter_77_16.wav,1,0,1,0,0,0, of hiding my story.
clips/WomenWhoStutter/77/WomenWhoStutter_77_19.wav,0,0,0,0,0,1, the cognitive space and
clips/WomenWhoStutter/77/WomenWhoStutter_77_21.wav,1,0,0,0,1,0, I'm not sure I explained that.
clips/WomenWhoStutter/77/WomenWhoStutter_77_22.wav,0,1,0,0,0,0, situations that are scary.
clips/WomenWhoStutter/77/WomenWhoStutter_77_23.wav,1,0,0,0,0,0, and they obviously did not.
clips/WomenWhoStutter/77/WomenWhoStutter_77_24.wav,0,0,0,0,1,0," Oh, I love her."
clips/WomenWhoStutter/77/WomenWhoStutter_77_27.wav,0,0,0,0,0,1, I'm super excited to go to the
clips/WomenWhoStutter/77/WomenWhoStutter_77_29.wav,1,1,0,0,0,0, So it's very tough.
clips/WomenWhoStutter/77/WomenWhoStutter_77_30.wav,0,1,0,0,1,0," Yeah, sure. So it's."
clips/WomenWhoStutter/77/WomenWhoStutter_77_32.wav,1,0,0,0,0,0," Super yeah, I like that"
clips/WomenWhoStutter/77/WomenWhoStutter_77_33.wav,0,0,0,0,0,1, within 10.
clips/WomenWhoStutter/77/WomenWhoStutter_77_38.wav,1,0,0,0,0,0, Miss key ones that you truly
clips/WomenWhoStutter/78/WomenWhoStutter_78_0.wav,1,0,0,0,0,0, realize is that a lot of us
clips/WomenWhoStutter/78/WomenWhoStutter_78_2.wav,0,1,0,0,1,0, That's so...
clips/WomenWhoStutter/78/WomenWhoStutter_78_3.wav,1,0,1,0,0,0, That's been one of my
clips/WomenWhoStutter/78/WomenWhoStutter_78_5.wav,0,1,0,1,1,0, is is
clips/WomenWhoStutter/78/WomenWhoStutter_78_6.wav,1,1,0,0,0,0, the effects that's
clips/WomenWhoStutter/78/WomenWhoStutter_78_7.wav,1,1,0,0,0,0, Yeah.
clips/WomenWhoStutter/78/WomenWhoStutter_78_8.wav,1,0,0,1,0,0,
clips/WomenWhoStutter/78/WomenWhoStutter_78_9.wav,0,0,1,0,0,0," I just know, he did say he may not fail."
clips/WomenWhoStutter/78/WomenWhoStutter_78_13.wav,0,0,0,1,0,0," in public, in front."
clips/WomenWhoStutter/78/WomenWhoStutter_78_14.wav,0,0,0,0,0,1, He was trying to get me fired.
clips/WomenWhoStutter/78/WomenWhoStutter_78_16.wav,0,0,0,0,0,1, I think it interfered on
clips/WomenWhoStutter/78/WomenWhoStutter_78_19.wav,0,0,0,0,0,1, side of that box.
clips/WomenWhoStutter/78/WomenWhoStutter_78_21.wav,0,0,0,0,1,0, Because that's what we have to do.
clips/WomenWhoStutter/78/WomenWhoStutter_78_22.wav,1,0,0,1,1,0," So, goodness gracious."
clips/WomenWhoStutter/78/WomenWhoStutter_78_23.wav,0,0,0,0,1,0, Sometimes I think it's just important to take a
clips/WomenWhoStutter/78/WomenWhoStutter_78_26.wav,0,0,1,1,1,0, And this and I
clips/WomenWhoStutter/78/WomenWhoStutter_78_27.wav,0,0,1,1,0,0," You have to, you have to..."
clips/WomenWhoStutter/78/WomenWhoStutter_78_28.wav,1,0,0,0,0,0, and my self-worth was in the toilet.
clips/WomenWhoStutter/78/WomenWhoStutter_78_29.wav,1,0,0,0,0,0, When then when I started to finally
clips/WomenWhoStutter/78/WomenWhoStutter_78_32.wav,0,0,0,1,1,0, We keep thinking about it.
clips/WomenWhoStutter/78/WomenWhoStutter_78_33.wav,1,0,0,0,0,0, so
clips/WomenWhoStutter/78/WomenWhoStutter_78_34.wav,0,0,0,1,1,0," So, oh my gosh, we won't, we've been..."
clips/WomenWhoStutter/78/WomenWhoStutter_78_35.wav,0,0,1,1,1,0, I'm just very up.
clips/WomenWhoStutter/78/WomenWhoStutter_78_36.wav,0,0,0,0,1,0, much lighter because
clips/WomenWhoStutter/78/WomenWhoStutter_78_37.wav,1,0,0,0,0,0, for this community with
clips/WomenWhoStutter/79/WomenWhoStutter_79_0.wav,1,0,0,0,1,0, available as always.
clips/WomenWhoStutter/79/WomenWhoStutter_79_5.wav,0,0,0,0,1,0, It's something. It's really power.
clips/WomenWhoStutter/79/WomenWhoStutter_79_11.wav,1,1,0,0,1,0, and...that helmet had...
clips/WomenWhoStutter/79/WomenWhoStutter_79_15.wav,0,1,0,0,0,0, want to speak even if I'd stutter.
clips/WomenWhoStutter/79/WomenWhoStutter_79_18.wav,0,1,0,0,1,0, are not super busy then on
clips/WomenWhoStutter/79/WomenWhoStutter_79_20.wav,0,0,0,1,0,0," Yeah, yeah."
clips/WomenWhoStutter/79/WomenWhoStutter_79_22.wav,0,1,0,0,1,0, therapy.
clips/WomenWhoStutter/79/WomenWhoStutter_79_26.wav,0,1,1,0,0,0, for a class or
clips/WomenWhoStutter/79/WomenWhoStutter_79_28.wav,1,0,0,1,1,0, 10
clips/WomenWhoStutter/79/WomenWhoStutter_79_29.wav,1,0,0,1,0,0, $10.10.
clips/WomenWhoStutter/79/WomenWhoStutter_79_32.wav,1,1,1,0,1,0," Yeah, so I do."
clips/WomenWhoStutter/79/WomenWhoStutter_79_34.wav,0,0,0,1,1,0, tiring for us.
clips/WomenWhoStutter/79/WomenWhoStutter_79_36.wav,0,1,0,1,0,0, and where we're not.
